ticket_id,text,category,sentiment,urgent,created_at,response_time_hours,priority
1099,App crashes on login,Technical,Neutral,False,6/26/2024,29,medium
1100,Login issues with account,Account,Negative,False,6/27/2024,37,medium
1101,Refund not processed,Billing,Neutral,False,6/27/2024,26,medium
1102,Feedback on service,General,Neutral,False,6/27/2024,17,low
1103,System timeout issue,Technical,Negative,False,6/27/2024,65,medium
1104,App crashes on login,Technical,Negative,False,6/27/2024,20,medium
1105,App crashes on login,Technical,Negative,False,6/27/2024,44,medium
1106,How to use this feature?,General,Positive,False,6/27/2024,4,low
1107,Refund not processed,Billing,Positive,False,6/27/2024,34,medium
1108,Website not loading,Technical,Negative,True,6/28/2024,4,high
1109,General inquiry,General,Negative,False,6/28/2024,70,medium
1110,System timeout issue,Technical,Negative,False,6/28/2024,62,medium
1111,Error while uploading file,Technical,Negative,False,6/28/2024,52,medium
1112,System timeout issue,Technical,Neutral,True,6/28/2024,8,medium
1113,App crashes on login,Technical,Neutral,True,6/28/2024,60,medium
1114,Website not loading,Technical,Neutral,False,6/28/2024,41,medium
1115,Unable to reset password,Account,Negative,False,6/29/2024,45,medium
1116,Account locked unexpectedly,Account,Positive,False,6/29/2024,66,low
1117,Feedback on service,General,Positive,False,6/29/2024,41,low
1118,Error while uploading file,Technical,Neutral,False,6/30/2024,16,medium
1119,Feature not working properly,Technical,Neutral,False,6/30/2024,32,medium
1120,Unable to update payment method,Billing,Positive,False,6/30/2024,7,medium
1121,System timeout issue,Technical,Neutral,False,6/30/2024,54,medium
1122,Error while uploading file,Technical,Positive,False,6/30/2024,42,medium
1123,How to use this feature?,General,Negative,False,6/30/2024,41,medium
1124,Website not loading,Technical,Positive,True,6/30/2024,66,medium
1125,Verification email not received,Account,Neutral,False,7/1/2024,40,low
1126,General inquiry,General,Positive,False,7/1/2024,12,low
1127,Account locked unexpectedly,Account,Negative,True,7/1/2024,31,high
1128,Website not loading,Technical,Negative,True,7/1/2024,7,high
1129,System timeout issue,Technical,Neutral,False,7/1/2024,61,medium
1130,System timeout issue,Technical,Negative,True,7/1/2024,14,high
1131,Profile update failed,Account,Positive,False,7/1/2024,34,low
1132,Login issues with account,Account,Neutral,False,7/1/2024,47,low
1133,Charged twice for subscription,Billing,Neutral,False,7/1/2024,7,medium
1134,How to use this feature?,General,Negative,False,7/1/2024,25,medium
1135,Login issues with account,Account,Negative,False,7/1/2024,37,medium
1136,Refund not processed,Billing,Neutral,False,7/2/2024,65,medium
1137,Verification email not received,Account,Negative,False,7/2/2024,36,medium
1138,Need more information about product,General,Negative,False,7/2/2024,16,medium
1139,Unable to update payment method,Billing,Positive,False,7/2/2024,51,medium
1140,Login issues with account,Account,Neutral,False,7/2/2024,72,low
1141,Login issues with account,Account,Positive,False,7/2/2024,26,low
1142,Need more information about product,General,Negative,False,7/2/2024,52,medium
1143,Request for demo,General,Positive,False,7/2/2024,6,low
1144,Charged twice for subscription,Billing,Positive,False,7/2/2024,43,medium
1145,General inquiry,General,Negative,False,7/2/2024,59,medium
1146,Unable to update payment method,Billing,Negative,False,7/3/2024,66,medium
1147,Unable to update payment method,Billing,Neutral,False,7/3/2024,41,medium
1148,App crashes on login,Technical,Neutral,False,7/3/2024,39,medium
1149,How to use this feature?,General,Neutral,False,7/3/2024,65,low
1150,Request for demo,General,Negative,False,7/3/2024,63,medium
1151,How to use this feature?,General,Neutral,False,7/3/2024,61,low
1152,Billing invoice incorrect,Billing,Neutral,True,7/3/2024,15,medium
1153,Profile update failed,Account,Negative,False,7/3/2024,40,medium
1154,Billing invoice incorrect,Billing,Negative,True,7/3/2024,30,high
1155,Charged twice for subscription,Billing,Negative,False,7/3/2024,62,medium
1156,App crashes on login,Technical,Negative,False,7/3/2024,49,medium
1157,Unable to update payment method,Billing,Negative,False,7/3/2024,32,medium
1158,Charged twice for subscription,Billing,Negative,False,7/4/2024,15,medium
1159,Website not loading,Technical,Positive,True,7/4/2024,54,medium
1160,Unable to update payment method,Billing,Neutral,False,7/4/2024,27,medium
1161,Profile update failed,Account,Negative,False,7/4/2024,61,medium
1162,Charged twice for subscription,Billing,Negative,False,7/4/2024,18,medium
1163,Request for demo,General,Positive,False,7/4/2024,72,low
1164,Unable to reset password,Account,Negative,False,7/4/2024,62,medium
1165,Request for demo,General,Neutral,False,7/4/2024,41,low
1166,App crashes on login,Technical,Neutral,False,7/4/2024,44,medium
1167,Feedback on service,General,Neutral,False,7/4/2024,34,low
1168,Need more information about product,General,Neutral,False,7/4/2024,25,low
1169,Error while uploading file,Technical,Neutral,False,7/5/2024,72,medium
1170,System timeout issue,Technical,Positive,False,7/5/2024,39,medium
1171,System timeout issue,Technical,Negative,True,7/5/2024,63,high
1172,Unable to reset password,Account,Neutral,False,7/5/2024,45,low
1173,Feedback on service,General,Negative,False,7/5/2024,36,medium
1174,System timeout issue,Technical,Positive,False,7/5/2024,70,medium
1175,Account locked unexpectedly,Account,Neutral,False,7/5/2024,19,low
1176,System timeout issue,Technical,Positive,True,7/5/2024,11,medium
1177,Login issues with account,Account,Neutral,False,7/5/2024,33,low
1178,General inquiry,General,Positive,False,7/6/2024,26,low
1179,Feedback on service,General,Neutral,False,7/6/2024,72,low
1180,Feature not working properly,Technical,Positive,False,7/6/2024,14,medium
1181,Need more information about product,General,Negative,False,7/6/2024,31,medium
1182,Error while uploading file,Technical,Positive,False,7/6/2024,68,medium
1183,Error while uploading file,Technical,Negative,False,7/7/2024,30,medium
1184,Charged twice for subscription,Billing,Positive,False,7/7/2024,53,medium
1185,Unable to reset password,Account,Negative,False,7/7/2024,61,medium
1186,Payment failed again,Billing,Negative,False,7/7/2024,1,medium
1187,Feedback on service,General,Positive,False,7/7/2024,53,low
1188,General inquiry,General,Neutral,False,7/8/2024,26,low
1189,System timeout issue,Technical,Neutral,True,7/8/2024,8,medium
1190,Refund not processed,Billing,Negative,False,7/8/2024,30,medium
1191,Feedback on service,General,Negative,False,7/8/2024,5,medium
1192,App crashes on login,Technical,Neutral,False,7/8/2024,23,medium
1193,Charged twice for subscription,Billing,Neutral,False,7/8/2024,64,medium
1194,App crashes on login,Technical,Negative,False,7/8/2024,38,medium
1195,Charged twice for subscription,Billing,Positive,False,7/8/2024,39,medium
1196,How to use this feature?,General,Negative,False,7/8/2024,14,medium
1197,Unable to reset password,Account,Neutral,False,7/9/2024,59,low
1198,Feedback on service,General,Negative,False,7/9/2024,64,medium
1199,Unable to update payment method,Billing,Negative,False,7/9/2024,60,medium
1200,Feature not working properly,Technical,Positive,False,7/9/2024,15,medium
1201,Unable to reset password,Account,Positive,False,7/9/2024,59,low
1202,Feature not working properly,Technical,Negative,False,7/9/2024,24,medium
1203,Billing invoice incorrect,Billing,Negative,True,7/9/2024,38,high
1204,How to use this feature?,General,Negative,False,7/9/2024,25,medium
1205,App crashes on login,Technical,Negative,False,7/9/2024,52,medium
1206,Profile update failed,Account,Negative,False,7/9/2024,42,medium
1207,Refund not processed,Billing,Neutral,False,7/9/2024,13,medium
1208,App crashes on login,Technical,Positive,True,7/9/2024,32,medium
1209,Billing invoice incorrect,Billing,Neutral,True,7/9/2024,58,medium
1210,Feature not working properly,Technical,Neutral,False,7/9/2024,39,medium
1211,How to use this feature?,General,Negative,False,7/9/2024,2,medium
1212,Feature not working properly,Technical,Negative,False,7/9/2024,47,medium
1213,Error while uploading file,Technical,Positive,False,7/9/2024,16,medium
1214,Verification email not received,Account,Neutral,False,7/10/2024,21,low
1215,Account locked unexpectedly,Account,Negative,False,7/10/2024,40,medium
1216,Payment failed again,Billing,Negative,False,7/10/2024,38,medium
1217,Login issues with account,Account,Negative,False,7/10/2024,29,medium
1218,Error while uploading file,Technical,Positive,False,7/10/2024,62,medium
1219,Unable to update payment method,Billing,Neutral,False,7/10/2024,48,medium
1220,Profile update failed,Account,Negative,False,7/10/2024,71,medium
1221,General inquiry,General,Negative,False,7/10/2024,28,medium
1222,Error while uploading file,Technical,Negative,False,7/11/2024,11,medium
1223,Request for demo,General,Neutral,False,7/11/2024,68,low
1224,Login issues with account,Account,Positive,False,7/11/2024,15,low
1225,Charged twice for subscription,Billing,Negative,False,7/11/2024,65,medium
1226,Website not loading,Technical,Negative,False,7/11/2024,22,medium
1227,Unable to reset password,Account,Negative,False,7/11/2024,57,medium
1228,Payment failed again,Billing,Negative,True,7/11/2024,63,high
1229,Refund not processed,Billing,Negative,False,7/11/2024,58,medium
1230,Charged twice for subscription,Billing,Neutral,False,7/11/2024,17,medium
1231,Request for demo,General,Neutral,False,7/11/2024,59,low
1232,How to use this feature?,General,Positive,False,7/12/2024,72,low
1233,Verification email not received,Account,Negative,False,7/12/2024,40,medium
1234,Billing invoice incorrect,Billing,Neutral,True,7/12/2024,1,medium
1235,Website not loading,Technical,Negative,True,7/12/2024,55,high
1236,Login issues with account,Account,Negative,False,7/12/2024,9,medium
1237,Feedback on service,General,Positive,False,7/12/2024,9,low
1238,General inquiry,General,Positive,False,7/12/2024,37,low
1239,Profile update failed,Account,Positive,False,7/13/2024,18,low
1240,Profile update failed,Account,Neutral,False,7/13/2024,49,low
1241,Verification email not received,Account,Neutral,False,7/13/2024,49,low
1242,Refund not processed,Billing,Negative,False,7/13/2024,70,medium
1243,Unable to update payment method,Billing,Negative,False,7/13/2024,45,medium
1244,Payment failed again,Billing,Positive,False,7/14/2024,51,medium
1245,Request for demo,General,Positive,False,7/14/2024,29,low
1246,Billing invoice incorrect,Billing,Positive,False,7/14/2024,60,medium
1247,Feedback on service,General,Neutral,False,7/14/2024,69,low
1248,Account locked unexpectedly,Account,Positive,True,7/14/2024,45,medium
1249,Unable to update payment method,Billing,Neutral,False,7/15/2024,25,medium
1250,Payment failed again,Billing,Positive,False,7/15/2024,54,medium
1251,Need more information about product,General,Positive,False,7/15/2024,31,low
1252,Website not loading,Technical,Positive,True,7/15/2024,5,medium
1253,Verification email not received,Account,Negative,False,7/15/2024,7,medium
1254,Error while uploading file,Technical,Negative,False,7/15/2024,6,medium
1255,Account locked unexpectedly,Account,Neutral,True,7/16/2024,28,medium
1256,Charged twice for subscription,Billing,Positive,False,7/16/2024,65,medium
1257,System timeout issue,Technical,Positive,False,7/16/2024,41,medium
1258,How to use this feature?,General,Negative,False,7/16/2024,42,medium
1259,Error while uploading file,Technical,Neutral,False,7/16/2024,19,medium
1260,Request for demo,General,Positive,False,7/16/2024,53,low
1261,System timeout issue,Technical,Neutral,True,7/16/2024,23,medium
1262,Profile update failed,Account,Negative,False,7/16/2024,64,medium
1263,Charged twice for subscription,Billing,Neutral,False,7/16/2024,49,medium
1264,Request for demo,General,Neutral,False,7/16/2024,54,low
1265,Profile update failed,Account,Positive,False,7/16/2024,39,low
1266,Account locked unexpectedly,Account,Positive,False,7/17/2024,61,low
1267,Error while uploading file,Technical,Positive,False,7/17/2024,39,medium
1268,Unable to update payment method,Billing,Neutral,False,7/17/2024,8,medium
1269,Feedback on service,General,Neutral,False,7/17/2024,54,low
1270,Feedback on service,General,Negative,False,7/17/2024,18,medium
1271,Account locked unexpectedly,Account,Positive,True,7/17/2024,43,medium
1272,Refund not processed,Billing,Neutral,False,7/18/2024,48,medium
1273,Refund not processed,Billing,Negative,False,7/18/2024,25,medium
1274,Charged twice for subscription,Billing,Neutral,False,7/18/2024,49,medium
1275,Need more information about product,General,Negative,False,7/18/2024,6,medium
1276,Refund not processed,Billing,Positive,False,7/19/2024,72,medium
1277,Website not loading,Technical,Neutral,True,7/19/2024,43,medium
1278,System timeout issue,Technical,Positive,True,7/19/2024,25,medium
1279,Payment failed again,Billing,Negative,False,7/19/2024,62,medium
1280,Error while uploading file,Technical,Negative,False,7/19/2024,27,medium
1281,Account locked unexpectedly,Account,Positive,False,7/19/2024,37,low
1282,Account locked unexpectedly,Account,Neutral,False,7/19/2024,46,low
1283,System timeout issue,Technical,Neutral,True,7/19/2024,64,medium
1284,Verification email not received,Account,Positive,False,7/19/2024,61,low
1285,Unable to reset password,Account,Positive,False,7/20/2024,48,low
1286,Unable to reset password,Account,Neutral,False,7/20/2024,6,low
1287,How to use this feature?,General,Positive,False,7/20/2024,19,low
1288,Billing invoice incorrect,Billing,Neutral,False,7/20/2024,54,medium
1289,System timeout issue,Technical,Positive,True,7/21/2024,30,medium
1290,Account locked unexpectedly,Account,Negative,False,7/21/2024,64,medium
1291,Feedback on service,General,Negative,False,7/22/2024,44,medium
1292,Feature not working properly,Technical,Neutral,False,7/22/2024,63,medium
1293,Verification email not received,Account,Positive,False,7/22/2024,46,low
1294,App crashes on login,Technical,Positive,False,7/22/2024,63,medium
1295,App crashes on login,Technical,Negative,False,7/22/2024,8,medium
1296,Request for demo,General,Positive,False,7/22/2024,10,low
1297,Charged twice for subscription,Billing,Positive,False,7/22/2024,53,medium
1298,Unable to update payment method,Billing,Negative,False,7/22/2024,30,medium
1299,Refund not processed,Billing,Negative,False,7/22/2024,20,medium
1300,Billing invoice incorrect,Billing,Positive,False,7/22/2024,48,medium
1301,Charged twice for subscription,Billing,Negative,False,7/23/2024,62,medium
1302,General inquiry,General,Positive,False,7/23/2024,1,low
1303,Feedback on service,General,Negative,False,7/23/2024,53,medium
1304,Billing invoice incorrect,Billing,Positive,False,7/23/2024,36,medium
1305,Feedback on service,General,Neutral,False,7/23/2024,3,low
1306,Request for demo,General,Negative,False,7/23/2024,56,medium
1307,App crashes on login,Technical,Positive,False,7/23/2024,68,medium
1308,Unable to update payment method,Billing,Positive,False,7/23/2024,25,medium
1309,Need more information about product,General,Negative,False,7/23/2024,33,medium
1310,Login issues with account,Account,Neutral,False,7/23/2024,51,low
1311,Refund not processed,Billing,Neutral,False,7/23/2024,52,medium
1312,Verification email not received,Account,Negative,False,7/23/2024,32,medium
1313,Error while uploading file,Technical,Neutral,False,7/24/2024,11,medium
1314,Charged twice for subscription,Billing,Positive,False,7/24/2024,52,medium
1315,Account locked unexpectedly,Account,Neutral,False,7/24/2024,8,low
1316,Billing invoice incorrect,Billing,Negative,True,7/24/2024,64,high
1317,Profile update failed,Account,Negative,False,7/24/2024,43,medium
1318,How to use this feature?,General,Positive,False,7/24/2024,68,low
1319,Charged twice for subscription,Billing,Positive,False,7/24/2024,28,medium
1320,How to use this feature?,General,Neutral,False,7/24/2024,35,low
1321,Charged twice for subscription,Billing,Positive,False,7/24/2024,36,medium
1322,Feedback on service,General,Negative,False,7/25/2024,5,medium
1323,App crashes on login,Technical,Neutral,True,7/25/2024,27,medium
1324,How to use this feature?,General,Positive,False,7/25/2024,51,low
1325,Refund not processed,Billing,Neutral,False,7/25/2024,21,medium
1326,How to use this feature?,General,Positive,False,7/25/2024,50,low
1327,Feedback on service,General,Neutral,False,7/25/2024,50,low
1328,Unable to update payment method,Billing,Negative,False,7/26/2024,11,medium
1329,Request for demo,General,Negative,False,7/26/2024,45,medium
1330,Charged twice for subscription,Billing,Positive,False,7/26/2024,56,medium
1331,Error while uploading file,Technical,Positive,False,7/26/2024,44,medium
1332,Need more information about product,General,Negative,False,7/26/2024,51,medium
1333,Unable to reset password,Account,Positive,False,7/26/2024,35,low
1334,Verification email not received,Account,Neutral,False,7/27/2024,30,low
1335,Login issues with account,Account,Negative,False,7/27/2024,49,medium
1336,Profile update failed,Account,Positive,False,7/27/2024,49,low
1337,Refund not processed,Billing,Negative,False,7/27/2024,38,medium
1338,Error while uploading file,Technical,Negative,False,7/27/2024,10,medium
1339,Refund not processed,Billing,Neutral,False,7/27/2024,20,medium
1340,Account locked unexpectedly,Account,Negative,False,7/28/2024,20,medium
1341,Account locked unexpectedly,Account,Neutral,True,7/28/2024,12,medium
1342,Billing invoice incorrect,Billing,Neutral,True,7/29/2024,35,medium
1343,Payment failed again,Billing,Positive,True,7/29/2024,56,medium
1344,Verification email not received,Account,Negative,False,7/29/2024,72,medium
1345,Request for demo,General,Neutral,False,7/29/2024,14,low
1346,Billing invoice incorrect,Billing,Positive,True,7/29/2024,12,medium
1347,Need more information about product,General,Negative,False,7/29/2024,42,medium
1348,Account locked unexpectedly,Account,Positive,True,7/29/2024,50,medium
1349,Refund not processed,Billing,Negative,False,7/30/2024,72,medium
1350,Error while uploading file,Technical,Negative,False,7/30/2024,67,medium
1351,App crashes on login,Technical,Negative,True,7/30/2024,18,high
1352,Feature not working properly,Technical,Neutral,False,7/30/2024,35,medium
1353,General inquiry,General,Positive,False,7/30/2024,9,low
1354,App crashes on login,Technical,Neutral,True,7/30/2024,39,medium
1355,General inquiry,General,Positive,False,7/30/2024,47,low
1356,Feature not working properly,Technical,Positive,False,7/30/2024,64,medium
1357,Need more information about product,General,Negative,False,7/30/2024,26,medium
1358,Verification email not received,Account,Positive,False,7/30/2024,18,low
1359,System timeout issue,Technical,Positive,False,7/30/2024,43,medium
1360,Need more information about product,General,Neutral,False,7/31/2024,43,low
1361,Verification email not received,Account,Neutral,False,7/31/2024,56,low
1362,Need more information about product,General,Positive,False,7/31/2024,39,low
1363,Unable to reset password,Account,Negative,False,7/31/2024,26,medium
1364,General inquiry,General,Neutral,False,7/31/2024,23,low
1365,Account locked unexpectedly,Account,Neutral,True,7/31/2024,63,medium
1366,How to use this feature?,General,Positive,False,7/31/2024,42,low
1367,Account locked unexpectedly,Account,Neutral,False,7/31/2024,51,low
1368,Login issues with account,Account,Positive,False,7/31/2024,26,low
1369,How to use this feature?,General,Negative,False,7/31/2024,24,medium
1370,Feedback on service,General,Positive,False,7/31/2024,60,low
1371,Website not loading,Technical,Neutral,False,7/31/2024,9,medium
1372,Profile update failed,Account,Negative,False,8/1/2024,64,medium
1373,Unable to update payment method,Billing,Negative,False,8/1/2024,39,medium
1374,Error while uploading file,Technical,Neutral,False,8/1/2024,20,medium
1375,Profile update failed,Account,Neutral,False,8/1/2024,10,low
1376,Verification email not received,Account,Negative,False,8/1/2024,62,medium
1377,How to use this feature?,General,Neutral,False,8/1/2024,69,low
1378,Request for demo,General,Negative,False,8/1/2024,54,medium
1379,Feedback on service,General,Positive,False,8/1/2024,47,low
1380,Feedback on service,General,Negative,False,8/1/2024,11,medium
1381,Payment failed again,Billing,Positive,False,8/1/2024,46,medium
1382,App crashes on login,Technical,Negative,False,8/1/2024,52,medium
1383,Unable to reset password,Account,Neutral,False,8/2/2024,14,low
1384,Billing invoice incorrect,Billing,Positive,True,8/2/2024,66,medium
1385,Request for demo,General,Negative,False,8/2/2024,29,medium
1386,Verification email not received,Account,Neutral,False,8/2/2024,51,low
1387,Verification email not received,Account,Negative,False,8/2/2024,65,medium
1388,Unable to update payment method,Billing,Neutral,False,8/2/2024,4,medium
1389,General inquiry,General,Positive,False,8/2/2024,38,low
1390,Profile update failed,Account,Positive,False,8/2/2024,15,low
1391,Unable to update payment method,Billing,Neutral,False,8/2/2024,40,medium
1392,Unable to reset password,Account,Neutral,False,8/2/2024,27,low
1393,Request for demo,General,Neutral,False,8/3/2024,45,low
1394,General inquiry,General,Positive,False,8/3/2024,57,low
1395,Verification email not received,Account,Neutral,False,8/3/2024,9,low
1396,System timeout issue,Technical,Positive,False,8/4/2024,15,medium
1397,Billing invoice incorrect,Billing,Neutral,False,8/4/2024,22,medium
1398,Error while uploading file,Technical,Negative,False,8/4/2024,23,medium
1399,Feedback on service,General,Positive,False,8/4/2024,43,low
1400,Feedback on service,General,Neutral,False,8/4/2024,60,low
1401,Error while uploading file,Technical,Neutral,False,8/4/2024,24,medium
1402,App crashes on login,Technical,Negative,False,8/4/2024,51,medium
1403,Billing invoice incorrect,Billing,Negative,False,8/4/2024,26,medium
1404,Verification email not received,Account,Negative,False,8/4/2024,55,medium
1405,Account locked unexpectedly,Account,Positive,False,8/5/2024,27,low
1406,Feature not working properly,Technical,Negative,False,8/5/2024,9,medium
1407,How to use this feature?,General,Positive,False,8/5/2024,69,low
1408,App crashes on login,Technical,Neutral,True,8/5/2024,59,medium
1409,Payment failed again,Billing,Neutral,False,8/5/2024,63,medium
1410,Request for demo,General,Negative,False,8/5/2024,41,medium
1411,Need more information about product,General,Neutral,False,8/5/2024,51,low
1412,How to use this feature?,General,Positive,False,8/5/2024,45,low
1413,Login issues with account,Account,Neutral,False,8/5/2024,23,low
1414,System timeout issue,Technical,Negative,False,8/6/2024,18,medium
1415,Unable to reset password,Account,Positive,False,8/6/2024,31,low
1416,System timeout issue,Technical,Positive,True,8/6/2024,19,medium
1417,Request for demo,General,Neutral,False,8/6/2024,54,low
1418,Need more information about product,General,Positive,False,8/6/2024,50,low
1419,Profile update failed,Account,Positive,False,8/6/2024,63,low
1420,Feedback on service,General,Negative,False,8/6/2024,23,medium
1421,Feedback on service,General,Positive,False,8/6/2024,63,low
1422,System timeout issue,Technical,Positive,True,8/6/2024,58,medium
1423,Need more information about product,General,Positive,False,8/6/2024,46,low
1424,Billing invoice incorrect,Billing,Neutral,True,8/6/2024,50,medium
1425,Feedback on service,General,Negative,False,8/6/2024,64,medium
1426,Profile update failed,Account,Negative,False,8/6/2024,63,medium
1427,Profile update failed,Account,Negative,False,8/6/2024,57,medium
1428,General inquiry,General,Positive,False,8/6/2024,11,low
1429,How to use this feature?,General,Positive,False,8/7/2024,29,low
1430,System timeout issue,Technical,Positive,True,8/7/2024,69,medium
1431,System timeout issue,Technical,Positive,False,8/7/2024,64,medium
1432,Feedback on service,General,Negative,False,8/7/2024,15,medium
1433,How to use this feature?,General,Positive,False,8/7/2024,35,low
1434,Feedback on service,General,Neutral,False,8/7/2024,70,low
1435,Charged twice for subscription,Billing,Negative,False,8/7/2024,57,medium
1436,Feedback on service,General,Positive,False,8/7/2024,55,low
1437,Payment failed again,Billing,Negative,False,8/7/2024,32,medium
1438,System timeout issue,Technical,Positive,True,8/7/2024,45,medium
1439,Refund not processed,Billing,Neutral,False,8/7/2024,16,medium
1440,Error while uploading file,Technical,Positive,False,8/7/2024,45,medium
1441,Need more information about product,General,Negative,False,8/7/2024,55,medium
1442,App crashes on login,Technical,Negative,True,8/7/2024,27,high
1443,Website not loading,Technical,Positive,False,8/7/2024,69,medium
1444,Feature not working properly,Technical,Negative,False,8/7/2024,69,medium
1445,App crashes on login,Technical,Neutral,False,8/7/2024,38,medium
1446,System timeout issue,Technical,Negative,True,8/8/2024,66,high
1447,Payment failed again,Billing,Positive,False,8/8/2024,53,medium
1448,Charged twice for subscription,Billing,Neutral,False,8/8/2024,17,medium
1449,Unable to update payment method,Billing,Positive,False,8/8/2024,19,medium
1450,Unable to reset password,Account,Positive,False,8/8/2024,51,low
1451,General inquiry,General,Positive,False,8/8/2024,35,low
1452,Profile update failed,Account,Neutral,False,8/8/2024,58,low
1453,Refund not processed,Billing,Negative,False,8/9/2024,12,medium
1454,Account locked unexpectedly,Account,Negative,False,8/9/2024,48,medium
1455,Verification email not received,Account,Neutral,False,8/9/2024,42,low
1456,How to use this feature?,General,Positive,False,8/9/2024,12,low
1457,Verification email not received,Account,Negative,False,8/9/2024,46,medium
1458,Refund not processed,Billing,Negative,False,8/9/2024,51,medium
1459,Website not loading,Technical,Neutral,False,8/9/2024,64,medium
1460,Feature not working properly,Technical,Neutral,False,8/9/2024,37,medium
1461,Unable to reset password,Account,Negative,False,8/9/2024,17,medium
1462,How to use this feature?,General,Neutral,False,8/9/2024,44,low
1463,Charged twice for subscription,Billing,Positive,False,8/9/2024,13,medium
1464,Verification email not received,Account,Positive,False,8/9/2024,16,low
1465,App crashes on login,Technical,Neutral,True,8/9/2024,55,medium
1466,Website not loading,Technical,Negative,False,8/9/2024,39,medium
1467,App crashes on login,Technical,Neutral,True,8/10/2024,47,medium
1468,Feature not working properly,Technical,Positive,False,8/10/2024,48,medium
1469,App crashes on login,Technical,Positive,True,8/10/2024,40,medium
1470,Error while uploading file,Technical,Neutral,False,8/10/2024,12,medium
1471,Payment failed again,Billing,Positive,True,8/10/2024,10,medium
1472,Unable to update payment method,Billing,Negative,False,8/10/2024,29,medium
1473,Request for demo,General,Negative,False,8/10/2024,57,medium
1474,Billing invoice incorrect,Billing,Positive,False,8/10/2024,16,medium
1475,Profile update failed,Account,Negative,False,8/10/2024,17,medium
1476,General inquiry,General,Positive,False,8/11/2024,30,low
1477,Account locked unexpectedly,Account,Positive,False,8/11/2024,14,low
1478,Payment failed again,Billing,Neutral,True,8/11/2024,39,medium
1479,Unable to update payment method,Billing,Neutral,False,8/11/2024,18,medium
1480,Unable to update payment method,Billing,Positive,False,8/11/2024,68,medium
1481,How to use this feature?,General,Positive,False,8/12/2024,22,low
1482,Verification email not received,Account,Neutral,False,8/12/2024,28,low
1483,Unable to update payment method,Billing,Neutral,False,8/12/2024,57,medium
1484,Website not loading,Technical,Positive,False,8/12/2024,18,medium
1485,Payment failed again,Billing,Negative,False,8/12/2024,45,medium
1486,Profile update failed,Account,Neutral,False,8/12/2024,18,low
1487,Error while uploading file,Technical,Neutral,False,8/12/2024,11,medium
1488,Error while uploading file,Technical,Negative,False,8/12/2024,37,medium
1489,Billing invoice incorrect,Billing,Negative,False,8/12/2024,27,medium
1490,Request for demo,General,Negative,False,8/12/2024,66,medium
1491,Website not loading,Technical,Negative,True,8/12/2024,7,high
1492,Error while uploading file,Technical,Neutral,False,8/12/2024,50,medium
1493,Payment failed again,Billing,Positive,True,8/13/2024,10,medium
1494,Request for demo,General,Positive,False,8/13/2024,47,low
1495,Unable to reset password,Account,Positive,False,8/13/2024,50,low
1496,How to use this feature?,General,Neutral,False,8/13/2024,47,low
1497,Feedback on service,General,Negative,False,8/13/2024,23,medium
1498,General inquiry,General,Positive,False,8/13/2024,3,low
1499,How to use this feature?,General,Positive,False,8/13/2024,2,low
1500,Feature not working properly,Technical,Positive,False,8/13/2024,6,medium
1501,Charged twice for subscription,Billing,Neutral,False,8/13/2024,65,medium
1502,System timeout issue,Technical,Negative,False,8/13/2024,54,medium
1503,Profile update failed,Account,Negative,False,8/13/2024,52,medium
1504,Refund not processed,Billing,Negative,False,8/13/2024,69,medium
1505,Feedback on service,General,Negative,False,8/13/2024,20,medium
1506,Feature not working properly,Technical,Positive,False,8/13/2024,40,medium
1507,Refund not processed,Billing,Negative,False,8/13/2024,27,medium
1508,Unable to update payment method,Billing,Negative,False,8/13/2024,42,medium
1509,Account locked unexpectedly,Account,Negative,False,8/14/2024,9,medium
1510,System timeout issue,Technical,Negative,True,8/14/2024,31,high
1511,Charged twice for subscription,Billing,Positive,False,8/14/2024,12,medium
1512,Profile update failed,Account,Positive,False,8/14/2024,59,low
1513,Need more information about product,General,Negative,False,8/14/2024,8,medium
1514,System timeout issue,Technical,Negative,False,8/14/2024,23,medium
1515,Payment failed again,Billing,Positive,False,8/14/2024,2,medium
1516,App crashes on login,Technical,Neutral,False,8/14/2024,67,medium
1517,Request for demo,General,Negative,False,8/15/2024,34,medium
1518,App crashes on login,Technical,Neutral,True,8/15/2024,35,medium
1519,Payment failed again,Billing,Positive,True,8/15/2024,55,medium
1520,Feature not working properly,Technical,Negative,False,8/15/2024,9,medium
1521,Feature not working properly,Technical,Negative,False,8/15/2024,10,medium
1522,General inquiry,General,Neutral,False,8/15/2024,66,low
1523,Login issues with account,Account,Positive,False,8/15/2024,64,low
1524,How to use this feature?,General,Positive,False,8/16/2024,48,low
1525,App crashes on login,Technical,Neutral,False,8/16/2024,15,medium
1526,Error while uploading file,Technical,Negative,False,8/16/2024,66,medium
1527,Billing invoice incorrect,Billing,Positive,False,8/16/2024,2,medium
1528,Error while uploading file,Technical,Positive,False,8/16/2024,61,medium
1529,Login issues with account,Account,Neutral,False,8/16/2024,20,low
1530,App crashes on login,Technical,Positive,False,8/16/2024,54,medium
1531,Error while uploading file,Technical,Neutral,False,8/16/2024,32,medium
1532,Profile update failed,Account,Negative,False,8/17/2024,41,medium
1533,Feature not working properly,Technical,Positive,False,8/17/2024,48,medium
1534,Payment failed again,Billing,Negative,False,8/17/2024,7,medium
1535,App crashes on login,Technical,Positive,False,8/17/2024,6,medium
